-6.100000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-6.090000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-6.080000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-6.070000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-6.060000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-6.050000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-6.040000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-6.030000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-6.020000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-6.010000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-6.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.990000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.980000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.970000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.960000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.950000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.940000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.930000E+00   0.000000E+00   3.000000E+00   0.000000E+00
-5.920000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.910000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.900000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.890000E+00   0.000000E+00   2.000000E+00   0.000000E+00
-5.880000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.870000E+00   0.000000E+00   2.000000E+00   0.000000E+00
-5.860000E+00   0.000000E+00   2.000000E+00   0.000000E+00
-5.850000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.840000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.830000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.820000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.810000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.800000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.790000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.780000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.770000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.760000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.750000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.740000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.730000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.720000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.710000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.700000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.690000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.680000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.670000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.660000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.650000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.640000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.630000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.620000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.610000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.600000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.590000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.580000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.570000E+00   0.000000E+00   2.000000E+00   0.000000E+00
-5.560000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.550000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.540000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.530000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.520000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.510000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.500000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.490000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.480000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.470000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.460000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.450000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.440000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.430000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.420000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.410000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.400000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.390000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.380000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.370000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.360000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.350000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.340000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.330000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.320000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.310000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.300000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.290000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.280000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.270000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.260000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.250000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.240000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.230000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.220000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.210000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.200000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.190000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.180000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.170000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.160000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.150000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.140000E+00   0.000000E+00   0.000000E+00   2.000000E+00
-5.130000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.120000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.110000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-5.100000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.090000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.080000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.070000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-5.060000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-5.050000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-5.040000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.030000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.020000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.010000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-5.000000E+00   0.000000E+00   0.000000E+00   2.000000E+00
-4.990000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-4.980000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.970000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.960000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.950000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.940000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-4.930000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.920000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.910000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-4.900000E+00   0.000000E+00   0.000000E+00   2.000000E+00
-4.890000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.880000E+00   0.000000E+00   0.000000E+00   2.000000E+00
-4.870000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-4.860000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.850000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.840000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.830000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.820000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-4.810000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.800000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-4.790000E+00   1.000000E+00   0.000000E+00   0.000000E+00
-4.780000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-4.770000E+00   2.000000E+00   0.000000E+00   0.000000E+00
-4.760000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.750000E+00   0.000000E+00   1.000000E+00   0.000000E+00
-4.740000E+00   2.000000E+00   0.000000E+00   0.000000E+00
-4.730000E+00   1.000000E+00   0.000000E+00   0.000000E+00
-4.720000E+00   1.000000E+00   0.000000E+00   0.000000E+00
-4.710000E+00   1.000000E+00   0.000000E+00   0.000000E+00
-4.700000E+00   2.000000E+00   0.000000E+00   0.000000E+00
-4.690000E+00   3.000000E+00   0.000000E+00   0.000000E+00
-4.680000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.670000E+00   3.000000E+00   0.000000E+00   0.000000E+00
-4.660000E+00   1.000000E+00   0.000000E+00   0.000000E+00
-4.650000E+00   1.000000E+00   0.000000E+00   1.000000E+00
-4.640000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.630000E+00   3.000000E+00   0.000000E+00   0.000000E+00
-4.620000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.610000E+00   1.000000E+00   0.000000E+00   0.000000E+00
-4.600000E+00   1.000000E+00   0.000000E+00   0.000000E+00
-4.590000E+00   3.000000E+00   0.000000E+00   0.000000E+00
-4.580000E+00   3.000000E+00   0.000000E+00   0.000000E+00
-4.570000E+00   0.000000E+00   2.000000E+00   0.000000E+00
-4.560000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.550000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-4.540000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.530000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.520000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.510000E+00   0.000000E+00   0.000000E+00   0.000000E+00
-4.500000E+00   0.000000E+00   0.000000E+00   1.000000E+00
-4.490000E+00   4.000000E+00   1.000000E+00   0.000000E+00
-4.480000E+00   3.000000E+00   0.000000E+00   0.000000E+00
-4.470000E+00   2.000000E+00   0.000000E+00   0.000000E+00
-4.460000E+00   3.000000E+00   0.000000E+00   0.000000E+00
-4.450000E+00   2.000000E+00   1.000000E+00   1.000000E+00
-4.440000E+00   1.000000E+00   1.000000E+00   2.000000E+00
-4.430000E+00   1.000000E+00   1.000000E+00   2.000000E+00
-4.420000E+00   4.000000E+00   0.000000E+00   3.000000E+00
-4.410000E+00   0.000000E+00   0.000000E+00   2.000000E+00
-4.400000E+00   1.000000E+00   0.000000E+00   3.000000E+00
